source	target	source_id	target_id
codebooks	codebooks	G10L 2019/0001	codebooks
codebooks	codebook	G10L 2019/0001	codebook
design or structure of the codebook	codebook design	G10L 2019/0004	codebook_design
codebook element generation	codebook generation	G10L 2019/0007	codebook_generation
codebook search algorithms	tabu search algorithm	G10L 2019/0013	tabu_search_algorithm
codebook search algorithms	tabu search algorithms	G10L 2019/0013	tabu_search_algorithms
only one microphone	wireless microphone	G10L 2021/02163	wireless_microphone
signal energy in various frequency bands	frequency bands	G10L 2025/937	frequency_bands
processing in the frequency domain	time frequency domain	G10L 21/0232	time_frequency_domain
control of operating function	control lyapunov function	G11B 11/10595	control_lyapunov_function
servo control	servo control	G11B 15/67505	servo_control
servo control	servo control	G11B 17/0402	servo_control
recovery from power failure	failure recovery	G11B 19/047	failure_recovery
testing using test patterns	test pattern	G11B 20/182	test_pattern
advanced audio coding [aac]	aac	G11B 2020/00028	aac
3d video data	3d data	G11B 2020/10611	3d_data
hard disks	hard disks	G11B 2220/2516	hard_disks
erasing	erasure coding	G11B 5/024	erasure_coding
testing	testability	G11B 5/3189	testability
gain control; filters	gain control	G11B 5/59622	gain_control
orientation in a magnetic field	orientation field	G11B 5/852	orientation_field
erasing	erasure coding	G11B 7/0055	erasure_coding
differential phase difference systems	differential phase shift keying	G11B 7/0906	differential_phase_shift_keying
fibre optics	optical fibre	G11B 7/1384	optical_fibre
static stores	static random access storage	G11C 	static_random_access_storage
timing circuits	timing circuits	G11C 11/4076	timing_circuits
timing circuits	timing circuits	G11C 16/32	timing_circuits
online test	online teaching	G11C 2029/0409	online_teaching
bit line control	bit lines	G11C 2029/1204	bit_lines
scan chain	scan chain	G11C 2029/3202	scan_chain
characteristic	prime field	G11C 2029/5002	prime_field
voltage	pull-in voltage	G11C 2029/5004	pull-in_voltage
sense amplifier drivers	sense amplifier	G11C 2207/065	sense_amplifier
equalization of bit lines	bit lines	G11C 2207/12	bit_lines
timing of a read operation	read operation	G11C 2207/2281	read_operation
timing of a write operation	write operations	G11C 2207/229	write_operations
shift registers	shift registers	G11C 27/04	shift_registers
decoders	decode and forward	G11C 8/10	decode_and_forward
probabilistic models	probabilistic model	G16B 5/20	probabilistic_model
probabilistic models	probabilistic models	G16B 5/20	probabilistic_models
commerce	commerce	G16Y 10/45	commerce
education	education	G16Y 10/55	education
broadcasting	data broadcast	G16Y 10/70	data_broadcast
broadcasting	broadcasting	G16Y 10/70	broadcasting
information technology; communication	information technology	G16Y 10/75	information_technology
chemistry	laser chemistry	G16Y 10/90	laser_chemistry
information sensed or collected by the things relating to the thing itself	sensing information	G16Y 20/20	sensing_information
control	h control	G16Y 40/30	h_control
control	force control	G16Y 40/30	force_control
nuclear physics; nuclear engineering	nuclear physics	G21 	nuclear_physics
fusion reactors	fusion reactions	G21B 	fusion_reactions
nuclear reactors	nuclear reactor accidents	G21C 	nuclear_reactor_accidents
precipitation chambers	precipitation radar	G21C 17/045	precipitation_radar
radial distribution	radial distribution systems	G21C 3/3265	radial_distribution_systems
expert systems	expert system	G21D 3/007	expert_system
expert systems	expert systems	G21D 3/007	expert_systems
lighting	illumination conditions	G21F 7/043	illumination_conditions
gallium	gallium compounds	G21G 2001/0021	gallium_compounds
indium	indium antimonides	G21G 2001/0057	indium_antimonides
cesium	cesium alloys	G21G 2001/0068	cesium_alloys
rainwater harvesting	power harvesting	Y02A 20/108	power_harvesting
reactive power compensation	reactive power compensation	Y02E 40/30	reactive_power_compensation
minimising material used in manufacturing processes	manufacturing data processing	Y02P 80/40	manufacturing_data_processing
home appliances	home appliances	Y04S 20/242	home_appliances
planting	plant chromosome	Y10S 111/00	plant_chromosome
onion	onion routing	Y10S 111/91	onion_routing
signals and indicators	received signal strength indicators	Y10S 116/00	received_signal_strength_indicators
pointer structure	pointer analysis	Y10S 116/06	pointer_analysis
wave generators	wave generation	Y10S 116/18	wave_generation
tv channel selector	tv channels	Y10S 116/31	tv_channels
parallax	parallax barriers	Y10S 116/45	parallax_barriers
fluidized bed	fluidized bed combustion	Y10S 118/05	fluidized_bed_combustion
tube replacement	cache replacement	Y10S 122/14	cache_replacement
welding	welding robots	Y10S 122/16	welding_robots
internal-combustion engines	internal combustion engines	Y10S 123/00	internal_combustion_engines
internal-combustion engines	internal combustion engine	Y10S 123/00	internal_combustion_engine
model	e-model	Y10S 123/03	e-model
model	car models	Y10S 123/03	car_models
gas	gas engines	Y10S 123/13	gas_engines
servo-systems	servo control systems	Y10S 128/07	servo_control_systems
neural network	neural network	Y10S 128/925	neural_network
neural network	back-propagation neural network	Y10S 128/925	back-propagation_neural_network
neural network	artificial neural networks	Y10S 128/925	artificial_neural_networks
neural network	neural networks	Y10S 128/925	neural_networks
neural network	back propagation neural networks	Y10S 128/925	back_propagation_neural_networks
neural network	artificial neural network	Y10S 128/925	artificial_neural_network
neural network	neural network model	Y10S 128/925	neural_network_model
neural network	back-propagation neural networks	Y10S 128/925	back-propagation_neural_networks
corrosion	corrosion prevention	Y10S 138/06	corrosion_prevention
cellular	cellular	Y10S 138/09	cellular
bipolar transistors	heterojunction bipolar transistors	Y10S 148/011	heterojunction_bipolar_transistors
breakdown voltage	breakdown voltage	Y10S 148/013	breakdown_voltage
dual dielectric	dielectric resonators	Y10S 148/043	dielectric_resonators
electric field	electric field integral equation	Y10S 148/045	electric_field_integral_equation
etching	wet etching	Y10S 148/051	wet_etching
field effect transistors fets	field effect transistors	Y10S 148/053	field_effect_transistors
gallium arsenide	gaas%2Falgaas	Y10S 148/056	gaas%2Falgaas
gallium arsenide	gaas substrates	Y10S 148/056	gaas_substrates
gallium arsenide	aluminum gallium arsenide	Y10S 148/056	aluminum_gallium_arsenide
infra-red	infra-red sensor	Y10S 148/08	infra-red_sensor
memory devices	memory technology	Y10S 148/109	memory_technology
silicon carbide	silicon waveguide	Y10S 148/148	silicon_waveguide
superlattice	superlattices	Y10S 148/16	superlattices
cutting tool	cutting tools	Y10S 148/905	cutting_tools
tagged compositions for identifying purposes	tag identification	Y10S 149/123	tag_identification
infrared	infrared camera	Y10S 159/06	infrared_camera
infrared	infrared sensor	Y10S 159/06	infrared_sensor
infrared	infra-red cameras	Y10S 159/06	infra-red_cameras
infrared	far infrared	Y10S 159/06	far_infrared
infrared	near-infrared imaging	Y10S 159/06	near-infrared_imaging
infrared	infra-red sensor	Y10S 159/06	infra-red_sensor
infrared	infrared sensors	Y10S 159/06	infrared_sensors
infrared	infrared focal plane arrays	Y10S 159/06	infrared_focal_plane_arrays
magnetic coupling	electromagnetic coupling	Y10S 159/07	electromagnetic_coupling
electric field	electric field integral equation	Y10S 159/26	electric_field_integral_equation
suction cup	suction cup	Y10S 160/13	suction_cup
temperature	temperature monitoring	Y10S 165/006	temperature_monitoring
correlated valves	correlated noise	Y10S 165/105	correlated_noise
spacer or support connected to shell	connected component analysis	Y10S 165/419	connected_component_analysis
convection	convection diffusion	Y10S 165/903	convection_diffusion
convection	convection-diffusion	Y10S 165/903	convection-diffusion
radiation	radiation characteristics	Y10S 165/904	radiation_characteristics
unearthing plants or buried objects	buried objects	Y10S 171/00	buried_objects
stator	stator flux	Y10S 174/20	stator_flux
pneumatic controls	pneumatic control	Y10S 177/07	pneumatic_control
acoustics	acoustics	Y10S 181/00	acoustics
acoustics	acoustic	Y10S 181/00	acoustic
universal joint	universal joints	Y10S 192/02	universal_joints
gyroscope	gyroscope	Y10S 200/19	gyroscope
gyroscope	mems gyroscope	Y10S 200/19	mems_gyroscope
gyroscope	gyro sensors	Y10S 200/19	gyro_sensors
gyroscope	gyroscopes	Y10S 200/19	gyroscopes
fluid conductor	electric conductors	Y10S 200/30	electric_conductors
laboratory distillation	labor force	Y10S 203/02	labor_force
control	force control	Y10S 203/18	force_control
electrochemical machining	electrochemical machining	Y10S 204/12	electrochemical_machining
receptacles insulating materials	insulating materials	Y10S 220/09	insulating_materials
computer	computer system	Y10S 236/08	computer_system
computer	computer systems	Y10S 236/08	computer_systems
computer	computer systems programming - multiprocessing pro	Y10S 236/08	computer_systems_programming_-_multiprocessing_pro
computer	computer aided geometric design	Y10S 236/08	computer_aided_geometric_design
computer	computer resources	Y10S 236/08	computer_resources
computer	computer system recovery	Y10S 236/08	computer_system_recovery
computer	computer aided logic design	Y10S 236/08	computer_aided_logic_design
computer	computer system firewalls	Y10S 236/08	computer_system_firewalls
fiber	fiber gratings	Y10S 260/23	fiber_gratings
fiber	fiber bragg	Y10S 260/23	fiber_bragg
fiber	fiber amplifiers	Y10S 260/23	fiber_amplifiers
fiber	fiber sensor	Y10S 260/23	fiber_sensor
fiber	all fiber	Y10S 260/23	all_fiber
fiber	fiber laser	Y10S 260/23	fiber_laser
fiber	fiber amplifier	Y10S 260/23	fiber_amplifier
fiber	long period fiber grating	Y10S 260/23	long_period_fiber_grating
fiber	fiber lasers	Y10S 260/23	fiber_lasers
fiber	fibre technology	Y10S 260/23	fibre_technology
fiber	fiber cores	Y10S 260/23	fiber_cores
plume abatement	noise abatement	Y10S 261/77	noise_abatement
use of fluidized bed in molding	fluidized bed combustion	Y10S 264/51	fluidized_bed_combustion
constant height	constant moduli	Y10S 267/01	constant_moduli
work holder for cathode-ray tubes	cathode ray tubes	Y10S 269/908	cathode_ray_tubes
containing metal	metal working tools	Y10S 277/939	metal_working_tools
containing metal	metal insulator boundaries	Y10S 277/939	metal_insulator_boundaries
land vehicles	land vehicles	Y10S 280/00	land_vehicles
credit card	credit card frauds	Y10S 283/904	credit_card_frauds
credit card	credit cards	Y10S 283/904	credit_cards
credit card	credit card	Y10S 283/904	credit_card
glass	glass lasers	Y10S 285/911	glass_lasers
glass	viscous flow	Y10S 285/911	viscous_flow
gear	gear	Y10S 285/912	gear
gear	spur gears	Y10S 285/912	spur_gears
gear	gear teeth	Y10S 285/912	gear_teeth
gear	helical gears	Y10S 285/912	helical_gears
metal working	metal working tools	Y10S 29/00	metal_working_tools
metal working	metal insulator boundaries	Y10S 29/00	metal_insulator_boundaries
vibration	vibration monitoring	Y10S 29/046	vibration_monitoring
vibration	vibration energy harvesting	Y10S 29/046	vibration_energy_harvesting
multiple fluid paths	multiple paths	Y10S 29/087	multiple_paths
remote control	remote control	Y10S 292/25	remote_control
electric lamp and discharge devices	electric discharge machining	Y10S 313/00	electric_discharge_machining
fault detection	fault detection	Y10S 320/13	fault_detection
electricity: power supply or regulation systems	electric power system interconnection	Y10S 323/00	electric_power_system_interconnection
remote sensing	remote sensing satellites	Y10S 323/909	remote_sensing_satellites
remote sensing	remote sensing image classification	Y10S 323/909	remote_sensing_image_classification
remote sensing	remote sensing image	Y10S 323/909	remote_sensing_image
remote sensing	remote sensing imagery	Y10S 323/909	remote_sensing_imagery
remote sensing	multi-temporal remote sensing	Y10S 323/909	multi-temporal_remote_sensing
remote sensing	remote sensing images	Y10S 323/909	remote_sensing_images
air	radio stations	Y10S 33/02	radio_stations
rectangular proportioner	rectangular patch	Y10S 33/09	rectangular_patch
electronic book with display	electronic books	Y10S 345/901	electronic_books
key frame processing	key frames	Y10S 345/951	key_frames
simulation	system level simulation	Y10S 345/952	system_level_simulation
simulation	simulation example	Y10S 345/952	simulation_example
simulation	simulation and measurement	Y10S 345/952	simulation_and_measurement
simulation	full-system simulation	Y10S 345/952	full-system_simulation
collision avoidance	collision avoidance	Y10S 345/958	collision_avoidance
high speed television system	high definition television	Y10S 348/901	high_definition_television
methods	decryption	Y10S 359/90	decryption
acoustic holography	acoustic holography	Y10S 359/901	acoustic_holography
micromirror	micro mirror	Y10S 359/904	micro_mirror
access time	access time	Y10S 360/901	access_time
sonar time varied gain control systems	time varying control systems	Y10S 367/90	time_varying_control_systems
collision avoidance	collision avoidance	Y10S 367/909	collision_avoidance
particular transducer	acoustic transducers	Y10S 367/912	acoustic_transducers
wide area network	wide area networks	Y10S 370/901	wide_area_networks
wide area network	wide area	Y10S 370/901	wide_area
packet switching	packet switching	Y10S 370/902	packet_switching
packet switching	packet switches	Y10S 370/902	packet_switches
integrated services digital network, isdn	isdn	Y10S 370/904	isdn
integrated services digital network, isdn	integrated services digital networks	Y10S 370/904	integrated_services_digital_networks
asynchronous transfer mode, asn	asynchronous transfer mode	Y10S 370/905	asynchronous_transfer_mode
asynchronous transfer mode, asn	atm switch	Y10S 370/905	atm_switch
local area network	local area networks	Y10S 370/908	local_area_networks
carrier sense multiple access, e.g. ethernet, 10base-t	carrier sense multiple access	Y10S 370/91	carrier_sense_multiple_access
carrier sense multiple access, e.g. ethernet, 10base-t	carrier sense multiple access with collision avoid	Y10S 370/91	carrier_sense_multiple_access_with_collision_avoid
time division cellular radio systems	cellular radio systems	Y10S 370/915	cellular_radio_systems
metal	metal insulator boundaries	Y10S 376/906	metal_insulator_boundaries
metal	metal working tools	Y10S 376/906	metal_working_tools
methods of making fusion fuel targets	fusion methods	Y10S 376/916	fusion_methods
password	password authentication	Y10S 379/903	password_authentication
password	password	Y10S 379/903	password
password	graphical password	Y10S 379/903	graphical_password
password	graphical passwords	Y10S 379/903	graphical_passwords
password	password guessing attack	Y10S 379/903	password_guessing_attack
password	offline password guessing attack	Y10S 379/903	offline_password_guessing_attack
multimedia	multimedia contents	Y10S 379/908	multimedia_contents
multimedia	multimedia technology	Y10S 379/908	multimedia_technology
multimedia	multimedia sessions	Y10S 379/908	multimedia_sessions
multimedia	multimedia technologies	Y10S 379/908	multimedia_technologies
multimedia	multimedia data	Y10S 379/908	multimedia_data
multimedia	multimedia content	Y10S 379/908	multimedia_content
multimedia	ip multimedia subsystem	Y10S 379/908	ip_multimedia_subsystem
multimedia	multimedia courseware	Y10S 379/908	multimedia_courseware
multimedia	multimedia communications	Y10S 379/908	multimedia_communications
multimedia	multimedia interactive services	Y10S 379/908	multimedia_interactive_services
multimedia	multimedia%2Fhypermedia systems	Y10S 379/908	multimedia%2Fhypermedia_systems
multimedia	multimedia communication	Y10S 379/908	multimedia_communication
multimedia	ip multimedia subsystem %28ims%29	Y10S 379/908	ip_multimedia_subsystem_%28ims%29
multimedia	multimedia systems	Y10S 379/908	multimedia_systems
multimedia	multimedia signal processing	Y10S 379/908	multimedia_signal_processing
multimedia	multimedia documents	Y10S 379/908	multimedia_documents
multimedia	ip multimedia subsystems	Y10S 379/908	ip_multimedia_subsystems
multimedia	multimedia streaming	Y10S 379/908	multimedia_streaming
multimedia	interactive multimedia	Y10S 379/908	interactive_multimedia
multimedia	mobile multimedia services	Y10S 379/908	mobile_multimedia_services
multimedia	multimedia services	Y10S 379/908	multimedia_services
multimedia	multimedia stream	Y10S 379/908	multimedia_stream
touch screen associated with telephone set	telephone sets	Y10S 379/916	telephone_sets
optical waveguides	waveguides%2C optical	Y10S 385/00	waveguides%2C_optical
proportional-integral system	proportional-integral	Y10S 388/906	proportional-integral
timer or time delay means	time delaying	Y10S 388/921	time_delaying
load or torque	load torques	Y10S 388/93	load_torques
cam	cam	Y10S 411/9351	cam
coil	coil	Y10S 425/007	coil
telephone	telephone systems	Y10S 425/056	telephone_systems
telephone	telephone	Y10S 425/056	telephone
telephone	telephony	Y10S 425/056	telephony
chamber	anechoic chambers	Y10S 425/106	anechoic_chambers
projection	projector	Y10S 425/121	projector
infrared	infrared camera	Y10S 430/145	infrared_camera
infrared	infrared focal plane arrays	Y10S 430/145	infrared_focal_plane_arrays
infrared	infrared sensor	Y10S 430/145	infrared_sensor
infrared	far infrared	Y10S 430/145	far_infrared
infrared	infra-red cameras	Y10S 430/145	infra-red_cameras
infrared	infrared sensors	Y10S 430/145	infrared_sensors
infrared	near-infrared imaging	Y10S 430/145	near-infrared_imaging
infrared	infra-red sensor	Y10S 430/145	infra-red_sensor
toner containing	tone reservation	Y10S 430/166	tone_reservation
x-ray	x-ray intensifying screens	Y10S 430/167	x-ray_intensifying_screens
semiconductor device manufacturing: process	semiconductor device structures	Y10S 438/00	semiconductor_device_structures
quantum dots and lines	inas quantum dots	Y10S 438/962	inas_quantum_dots
antenna	antenna	Y10S 439/916	antenna
antenna	antenna accessories	Y10S 439/916	antenna_accessories
antenna	antennas	Y10S 439/916	antennas
conductive coating	conductive materials	Y10S 439/931	conductive_materials
security	forward security	Y10S 462/903	forward_security
robot end effectors	end effectors	Y10S 483/901	end_effectors
comprising animal derived product	product derivation	Y10S 5/949	product_derivation
etching	wet etching	Y10S 505/728	wet_etching
annealing	thermal annealing	Y10S 505/742	thermal_annealing
annealing	thermal-annealing	Y10S 505/742	thermal-annealing
annealing	annealing	Y10S 505/742	annealing
stock	stock markets	Y10S 505/812	stock_markets
stock	stock market	Y10S 505/812	stock_market
and etching	wet etching	Y10S 505/82	wet_etching
amplifier	class-ab	Y10S 505/855	class-ab
cable	cable modems	Y10S 505/886	cable_modems
pump	pump laser	Y10S 505/91	pump_laser
plasma; serum	laser plasma	Y10S 530/83	laser_plasma
harvesters	energy harvester	Y10S 56/00	energy_harvester
methods	inference	Y10S 56/02	inference
air gathering	data gathering	Y10S 56/08	data_gathering
flame retardant	flame resistance	Y10S 57/904	flame_resistance
washing machine system	man machine systems	Y10S 60/908	man_machine_systems
argon	argon lasers	Y10S 62/924	argon_lasers
computer control	computer control	Y10S 65/13	computer_control
digital rights management	digital rights management	Y10S 705/901	digital_rights_management
digital rights management	digital rights management %28drm%29	Y10S 705/901	digital_rights_management_%28drm%29
licensing digital content	digital contents	Y10S 705/902	digital_contents
licensing digital content	digital content	Y10S 705/902	digital_content
data processing: artificial intelligence	artificial intelligence	Y10S 706/00	artificial_intelligence
fuzzy logic	takagi sugeno fuzzy systems	Y10S 706/90	takagi_sugeno_fuzzy_systems
fuzzy logic	takagi-sugeno fuzzy systems	Y10S 706/90	takagi-sugeno_fuzzy_systems
control	force control	Y10S 706/903	force_control
communication	communication protocols	Y10S 706/909	communication_protocols
communication	communication	Y10S 706/909	communication
communication	communication constraints	Y10S 706/909	communication_constraints
communication	communication protocol	Y10S 706/909	communication_protocol
communication	communication protocols	Y10S 706/917	communication_protocols
communication	communication	Y10S 706/917	communication
communication	communication protocol	Y10S 706/917	communication_protocol
communication	communication constraints	Y10S 706/917	communication_constraints
simulation	simulation example	Y10S 706/92	simulation_example
simulation	full-system simulation	Y10S 706/92	full-system_simulation
simulation	simulation and measurement	Y10S 706/92	simulation_and_measurement
simulation	system level simulation	Y10S 706/92	system_level_simulation
business	b2b	Y10S 706/925	b2b
environment	known environments	Y10S 706/93	known_environments
information retrieval or information management	information retrieval systems	Y10S 706/934	information_retrieval_systems
multimedia	multimedia signal processing	Y10S 707/913	multimedia_signal_processing
multimedia	multimedia sessions	Y10S 707/913	multimedia_sessions
multimedia	multimedia contents	Y10S 707/913	multimedia_contents
multimedia	ip multimedia subsystem	Y10S 707/913	ip_multimedia_subsystem
multimedia	multimedia communication	Y10S 707/913	multimedia_communication
multimedia	mobile multimedia services	Y10S 707/913	mobile_multimedia_services
multimedia	multimedia documents	Y10S 707/913	multimedia_documents
multimedia	multimedia data	Y10S 707/913	multimedia_data
multimedia	multimedia technology	Y10S 707/913	multimedia_technology
multimedia	multimedia stream	Y10S 707/913	multimedia_stream
multimedia	multimedia communications	Y10S 707/913	multimedia_communications
multimedia	multimedia interactive services	Y10S 707/913	multimedia_interactive_services
multimedia	multimedia%2Fhypermedia systems	Y10S 707/913	multimedia%2Fhypermedia_systems
multimedia	multimedia courseware	Y10S 707/913	multimedia_courseware
multimedia	multimedia technologies	Y10S 707/913	multimedia_technologies
multimedia	ip multimedia subsystems	Y10S 707/913	ip_multimedia_subsystems
multimedia	multimedia content	Y10S 707/913	multimedia_content
multimedia	interactive multimedia	Y10S 707/913	interactive_multimedia
multimedia	multimedia systems	Y10S 707/913	multimedia_systems
multimedia	multimedia streaming	Y10S 707/913	multimedia_streaming
multimedia	multimedia services	Y10S 707/913	multimedia_services
multimedia	ip multimedia subsystem %28ims%29	Y10S 707/913	ip_multimedia_subsystem_%28ims%29
video	h.264 video	Y10S 707/914	h.264_video
image	difference images	Y10S 707/915	difference_images
geographic	geography	Y10S 707/919	geography
navigation	navigation systems	Y10S 707/92	navigation_systems
navigation	navigation system	Y10S 707/92	navigation_system
communications	dsr	Y10S 707/922	dsr
intellectual property	intellectual property cores	Y10S 707/923	intellectual_property_cores
validation	validation	Y10S 707/927	validation
infrastructure	it infrastructure	Y10S 707/94	it_infrastructure
infrastructure	it infrastructures	Y10S 707/94	it_infrastructures
human sciences	human sciences	Y10S 707/941	human_sciences
malicious software	malicious software	Y10S 707/952	malicious_software
relational	relational tables	Y10S 707/954	relational_tables
object-oriented	object-oriented	Y10S 707/955	object-oriented
object-oriented	object oriented	Y10S 707/955	object_oriented
hierarchical	hierarchical structures	Y10S 707/956	hierarchical_structures
hierarchical	hierarchical structure	Y10S 707/956	hierarchical_structure
data cubes	data cubes	Y10S 707/958	data_cubes
data cubes	data cube	Y10S 707/958	data_cube
network	value network	Y10S 707/959	value_network
peer-to-peer	peer to peer networks	Y10S 707/967	peer_to_peer_networks
peer-to-peer	p2p applications	Y10S 707/967	p2p_applications
peer-to-peer	p2p system	Y10S 707/967	p2p_system
peer-to-peer	p2p systems	Y10S 707/967	p2p_systems
peer-to-peer	p2p	Y10S 707/967	p2p
peer-to-peer	peer-to-peer technologies	Y10S 707/967	peer-to-peer_technologies
peer-to-peer	peer-to-peer networks	Y10S 707/967	peer-to-peer_networks
peer-to-peer	peer to peer %28p2p%29 network	Y10S 707/967	peer_to_peer_%28p2p%29_network
peer-to-peer	p2p networks	Y10S 707/967	p2p_networks
peer-to-peer	unstructured p2p	Y10S 707/967	unstructured_p2p
peer-to-peer	peer-to-peer overlay networks	Y10S 707/967	peer-to-peer_overlay_networks
peer-to-peer	peer-to-peer system	Y10S 707/967	peer-to-peer_system
peer-to-peer	structured p2p networks	Y10S 707/967	structured_p2p_networks
peer-to-peer	peer-to-peer	Y10S 707/967	peer-to-peer
peer-to-peer	peer-to-peer systems	Y10S 707/967	peer-to-peer_systems
peer-to-peer	peer-to-peer network	Y10S 707/967	peer-to-peer_network
peer-to-peer	peer-to-peer %28p2p%29	Y10S 707/967	peer-to-peer_%28p2p%29
peer-to-peer	unstructured peer-to-peer	Y10S 707/967	unstructured_peer-to-peer
peer-to-peer	peer to peer	Y10S 707/967	peer_to_peer
peer-to-peer	p2p network	Y10S 707/967	p2p_network
peer-to-peer	peer-to-peer video streaming	Y10S 707/967	peer-to-peer_video_streaming
peer-to-peer	peer-to-peer computing	Y10S 707/967	peer-to-peer_computing
peer-to-peer	unstructured peer-to-peer network	Y10S 707/967	unstructured_peer-to-peer_network
partitioning	cache partitioning	Y10S 707/968	cache_partitioning
partitioning	cache partitioning	Y10S 707/972	cache_partitioning
query processing, i.e. searching	distributed query processing	Y10S 707/99933	distributed_query_processing
database schema or data structure	database schema	Y10S 707/99941	database_schema
object-oriented database structure	object-oriented databases	Y10S 707/99944	object-oriented_databases
object-oriented database structure	object-oriented database	Y10S 707/99944	object-oriented_database
object-oriented database structure	object oriented database	Y10S 707/99944	object_oriented_database
version management	version management	Y10S 707/99954	version_management
file allocation	bit allocation	Y10S 707/99956	bit_allocation
file allocation	file-sharing	Y10S 707/99956	file-sharing
garbage collection	image collections	Y10S 707/99957	image_collections
carrier	carrier (co)	Y10S 71/904	carrier_%28co%29
vibration	vibration monitoring	Y10S 73/01	vibration_monitoring
vibration	vibration energy harvesting	Y10S 73/01	vibration_energy_harvesting
piezoelectric	piezoelectric energy harvesting	Y10S 73/04	piezoelectric_energy_harvesting
automatic gain control	agc	Y10S 73/90	agc
automatic gain control	automatic gain control	Y10S 73/90	automatic_gain_control
cutting	cutting force	Y10S 83/00	cutting_force
cutting	cutting forces	Y10S 83/00	cutting_forces
electric key switch structure	electric switches	Y10S 84/07	electric_switches
filtering	recommendation	Y10S 84/09	recommendation
feedback	feedback control	Y10S 84/10	feedback_control
feedback	force-feedback	Y10S 84/10	force-feedback
feedback	force feedback	Y10S 84/10	force_feedback
frequency dividers	frequency dividers	Y10S 84/11	frequency_dividers
reverberation	reverberation time	Y10S 84/26	reverberation_time
reverberation	reverberation chambers	Y10S 84/26	reverberation_chambers
reverberation	reverberation chamber	Y10S 84/26	reverberation_chamber
reverberation	reverberant environment	Y10S 84/26	reverberant_environment
stereo	stereophonic broadcasting	Y10S 84/27	stereophonic_broadcasting
robots	robots	Y10S 901/00	robots
robots	robot	Y10S 901/00	robot
mobile robot	mobile robots	Y10S 901/01	mobile_robots
mobile robot	wheeled mobile robots	Y10S 901/01	wheeled_mobile_robots
mobile robot	mobile robotics	Y10S 901/01	mobile_robotics
mobile robot	wheeled mobile robot	Y10S 901/01	wheeled_mobile_robot
mobile robot	mobile robotic	Y10S 901/01	mobile_robotic
mobile robot	mobile robot	Y10S 901/01	mobile_robot
teaching system	teaching systems	Y10S 901/03	teaching_systems
robot	robot	Y10S 901/08	robot
robot	robot control systems	Y10S 901/08	robot_control_systems
robot	robots	Y10S 901/08	robots
robot	wall climbing robot	Y10S 901/08	wall_climbing_robot
robot	robot swarms	Y10S 901/08	robot_swarms
cam	cam	Y10S 901/12	cam
cartesian, three degrees of freedom	degrees of freedom	Y10S 901/16	degrees_of_freedom
cartesian, three degrees of freedom	degrees of freedom %28mechanics%29	Y10S 901/16	degrees_of_freedom_%28mechanics%29
cartesian, three degrees of freedom	three degrees of freedom	Y10S 901/16	three_degrees_of_freedom
end effector	end effectors	Y10S 901/30	end_effectors
tactile sensor	tactile sensing	Y10S 901/33	tactile_sensing
tactile sensor	tactile sensor	Y10S 901/33	tactile_sensor
welding	welding robots	Y10S 901/42	welding_robots
compliance	compliance control	Y10S 901/45	compliance_control
compliance	compliant joints	Y10S 901/45	compliant_joints
optical	optical-	Y10S 901/47	optical-
system*	system f	Y10S 902/37	system_f
transaction* processing	transaction processing systems	Y10S 902/40	transaction_processing_systems
transaction* processing	transaction processing	Y10S 902/40	transaction_processing
orbital, e.g. planetary gears	planetary gears	Y10S 903/91	planetary_gears
continuously variable	continuously variable transmission	Y10S 903/918	continuously_variable_transmission
cellular	cellular	Y10S 977/703	cellular
mesh structure	unstructured mesh	Y10S 977/767	unstructured_mesh
mesh structure	unstructured meshes	Y10S 977/767	unstructured_meshes
electrically insulating host material	insulating materials	Y10S 977/785	insulating_materials
ultrasound contrast agent	ultrasound contrast agents	Y10S 977/929	ultrasound_contrast_agents
ultrasound contrast agent	ultrasound contrast agent	Y10S 977/929	ultrasound_contrast_agent
information storage or retrieval using nanostructure	information storage and retrieval	Y10S 977/943	information_storage_and_retrieval
laser	vertical-cavity surface emitting laser	Y10S 977/951	vertical-cavity_surface_emitting_laser
laser	laser induced fluorescence detection	Y10S 977/951	laser_induced_fluorescence_detection
laser	laser induced	Y10S 977/951	laser_induced
laser	femto-second laser	Y10S 977/951	femto-second_laser
laser	laser beam shaping	Y10S 977/951	laser_beam_shaping
laser	laser excitation	Y10S 977/951	laser_excitation
laser	laser induced damage thresholds	Y10S 977/951	laser_induced_damage_thresholds
laser	laser plasma	Y10S 977/951	laser_plasma
laser	femtosecond laser	Y10S 977/951	femtosecond_laser
laser	laser produced plasmas	Y10S 977/951	laser_produced_plasmas
laser	pulsed laser	Y10S 977/951	pulsed_laser
laser	pulsed laser applications	Y10S 977/951	pulsed_laser_applications
laser	laser doppler vibrometry	Y10S 977/951	laser_doppler_vibrometry
laser	vertical cavity surface emitting laser	Y10S 977/951	vertical_cavity_surface_emitting_laser
laser	pulsed lasers	Y10S 977/951	pulsed_lasers
controlled by pressure	press load control	Y10T 137/0352	press_load_control
pressure or head controlled	press load control	Y10T 137/085	press_load_control
with servo connection to valve	servo-valve	Y10T 137/0947	servo-valve
with fluid servo-motor	dc servomotors	Y10T 137/1171	dc_servomotors
temperature	temperature monitoring	Y10T 137/1963	temperature_monitoring
responsive to condition external of system	response systems	Y10T 137/2065	response_systems
